product_name_norm,representative_plu_code,representative_category,candidate_plu_count
대정)반반고구마닭강정2편,8809650790888,즉석식,1
대정)반반고기안주(제육&불고기)2편,8809962585523,즉석식,1
대정)반반고기정찬,8809962586131,밥류,1
대정)반반고기정찬(사전결제),1500000111144,밥류,1
대정)반반고기정찬(사전예약),1500000185176,밥류,2
대정)반반고기정찬(사전예약)(중단),1500000176464,밥류,1
대정)반반고기정찬(중단),8809650791328,밥류,2
대정)반반고기정찬(쿱스켓특판용),1500000184810,밥류,2
대정)반반고기정찬2편,8809962586148,밥류,1
대정)반반고기정찬2편(사전결제),1500000110833,밥류,1
대정)반반고기정찬2편(사전예약),1500000185183,밥류,2
대정)반반고기정찬2편(사전예약)(중단),1500000176471,밥류,1
대정)반반고기정찬2편(중단),8809650791335,밥류,2
대정)반반고기정찬2편(특판용)테스트,1500000100957,밥류,1
대정)반반꼬마김밥2편,8809962585691,밥류,1
대정)반반유부초밥2편(매콤제육&불고기)(중단),8809962584076,밥류,1
대정)반반치킨도시락,8809650799799,밥류,1
대정)반반치킨도시락2편,8809650799805,밥류,1
대정)반반치킨도시락2편(특판용)테스트,1500000111618,밥류,1
대정)반반파스타(나폴리탄&크림)2편,8809962585318,즉석식,1
대정)반숙계란비빔밥,8809650792400,밥류,1
대정)반숙계란비빔밥2편,8809650792417,밥류,1
대정)반숙스크램블커리정식,8809962586995,밥류,1
대정)반숙스크램블커리정식2편,8809962587008,밥류,1
대정)반짝금성_에그샌드위치&치킨샐러드2편,8809650797559,조리빵,1
대정)밤까마귀길드_매콤닭갈비&돈까스도시락,8809650799492,밥류,1
대정)밤까마귀길드_매콤닭갈비&돈까스도시락2편,8809650799508,밥류,1
대정)밤까마귀길드_매콤제육김밥,8809650798815,밥류,1
대정)밤까마귀길드_매콤제육김밥2편,8809650798822,밥류,1
대정)밤까마귀길드_블랙페퍼와규버거,8809650798754,조리빵,1
대정)밤까마귀길드_블랙페퍼와규버거2편,8809650798761,조리빵,1
대정)밤까마귀길드_속초식닭강정2편,8809650798860,즉석식,1
대정)밤까마귀길드_일품한식반상,8809650798778,밥류,1
대정)밤까마귀길드_일품한식반상2편,8809650798785,밥류,1
대정)밤까마귀길드_제육&치즈불고기김밥,8809650798792,밥류,1
대정)밤까마귀길드_제육&치즈불고기김밥2편,8809650798808,밥류,1
대정)밤까마귀길드_치즈불고기버거,8809650798730,조리빵,1
대정)밤까마귀길드_치즈불고기버거2편,8809650798747,조리빵,1
대정)밤까마귀길드_푸짐한제육&불고기도시락(중단),8809650799539,밥류,1
대정)밤까마귀길드_푸짐한제육&불고기도시락2편(중단),8809650799546,밥류,1
대정)배그_뚝배기소불고기식정찬,8809962585035,밥류,1
대정)배그_뚝배기소불고기식정찬(사전예약),1500000188627,밥류,1
대정)배그_뚝배기소불고기식정찬2편,8809962585042,밥류,1
대정)배그_뚝배기소불고기식정찬2편(사전예약),1500000188634,밥류,1
대정)배그_스리라차치킨샌드위치,8809962585011,조리빵,1
대정)배그_스리라차치킨샌드위치(사전예약),1500000188740,조리빵,1
대정)배그_스리라차치킨샌드위치2편,8809962585028,조리빵,1
대정)배그_스리라차치킨샌드위치2편(사전예약),1500000188757,조리빵,1
대정)버터치킨&표고탕수2편,8809962587435,즉석식,1
대정)버팔로봉&치킨너겟세트,8809962583666,즉석식,1
대정)베스트3단샌드위치,8809650799713,조리빵,1
대정)베스트3단샌드위치2편,8809650799720,조리빵,1
대정)베이비크랩_반반프라이2편,8809962581556,즉석식,1
대정)베이컨머쉬룸크림파스타2편,8809650795722,즉석식,1
대정)베이컨소시지핫도그,8809650792448,조리빵,1
대정)베이컨소시지핫도그2편,8809650792455,조리빵,1
대정)베이컨에그머핀,8809962580580,조리빵,1
대정)베이컨에그머핀2편,8809962580597,조리빵,1
대정)베이컨참치마요김밥,8809650794008,밥류,1
대정)베이컨참치마요김밥2편,8809650794015,밥류,1
대정)베이컨참치마요주먹밥,8809650793490,밥류,1
대정)베이컨참치마요주먹밥2편,8809650793506,밥류,1
대정)베이컨치즈샌드위치,8809962581877,조리빵,1
대정)베이컨치즈샌드위치2편,8809962581884,조리빵,1
대정)베이컨치즈샌드위치2편(특판용),1500000171827,조리빵,1
대정)볼로네즈소시지핫도그,8809650791557,조리빵,1
대정)볼로네즈소시지핫도그2편,8809650791564,조리빵,1
대정)봄동주꾸미비빔밥,8809962581938,밥류,1
대정)봄동주꾸미비빔밥2편,8809962581945,밥류,1
대정)봄동한가득반숙비빔밥,8809962587992,밥류,1
대정)봄동한가득반숙비빔밥2편,8809962588005,밥류,1
대정)봄비빔국수2편,8809650792981,즉석식,1
대정)봄잔치국수2편,8809650792837,즉석식,1
대정)봉골레수제비파스타2편,8809962585899,즉석식,1
대정)부대볶음덮밥,8809650798235,밥류,1
대정)부대볶음덮밥2편,8809650798242,밥류,1
대정)부대찌개국밥,8809650792844,밥류,1
대정)부대찌개국밥2편,8809650792851,밥류,1
대정)부대찌개도시락,8809962581433,밥류,1
대정)부대찌개도시락2편,8809962581440,밥류,1
대정)부대찌개우동2편,8809962582287,즉석식,1
대정)불고기반숙비빔밥,8809962586056,밥류,1
대정)불고기반숙비빔밥(쿱스켓특판용),1500000205348,밥류,1
대정)불고기반숙비빔밥2편,8809962586063,밥류,1
대정)불고기버거,8809650790048,조리빵,1
대정)불고기버거2편,8809650790055,조리빵,1
대정)불고기브리또,8809650792554,조리빵,1
대정)불고기브리또2편,8809650792561,조리빵,1
대정)불고기삼각밥,8809650792004,밥류,1
대정)불고기삼각밥2편,8809650792011,밥류,1
대정)불고기샐러드샌드위치,8809962583208,조리빵,1
대정)불고기샐러드샌드위치2편,8809962583215,조리빵,1
대정)불고기전주비빔김밥,8809650799577,밥류,1
대정)불고기전주비빔김밥2편,8809650799584,밥류,1
대정)불고기전주비빔김밥2편(중단),8809650791397,밥류,1
대정)불고기참나물김밥,8809962582478,밥류,1
대정)불고기참나물김밥2편,8809962582485,밥류,1
대정)불고기치즈버거,8809962584519,조리빵,1
대정)불고기치즈버거2편,8809962584526,조리빵,1
대정)불고기타코샌드위치,8809962581976,조리빵,1
대정)불고기타코샌드위치2편,8809962581983,조리빵,1
대정)불고기피자94g2편,8809962587152,카운터FF,1
대정)불고기한판도시락,8809962586551,밥류,1
대정)불고기한판도시락(쿱스켓특판용),1500000205331,밥류,1
대정)불고기한판도시락2편,8809962586568,밥류,1
대정)불난닭삼각김밥,8809962583406,밥류,1
대정)불난닭삼각김밥2편,8809962583413,밥류,1
대정)불닭맛참치마요삼각김밥,8809650790185,밥류,1
대정)불닭맛참치마요삼각김밥2편,8809650790192,밥류,1
대정)불닭치킨마요삼각김밥,8809650793018,밥류,1
대정)불닭치킨마요삼각김밥2편,8809650793025,밥류,1
대정)불닭핫소스&콘치즈도시락,8809962583826,밥류,1
대정)불닭핫소스&콘치즈도시락(사전예약)(중단),1500000180003,밥류,1
대정)불닭핫소스&콘치즈도시락2편,8809962583833,밥류,1
대정)불닭핫소스&콘치즈도시락2편(사전예약)(중단),1500000180010,밥류,1
대정)불닭핫소스에그마요샌드위치,8809962583512,조리빵,1
대정)불닭핫소스에그마요샌드위치2편,8809962583529,조리빵,1
대정)불닭핫소스치즈불고기버거,8809962583710,조리빵,1
대정)불닭핫소스치즈불고기버거2편,8809962583727,조리빵,1
대정)불닭핫소스퀘사디아,8809962583758,즉석식,1
대정)불닭핫소스햄&콘치즈김밥,8809962583840,밥류,1
대정)불닭핫소스햄&콘치즈김밥2편,8809962583857,밥류,1
대정)불오징어김밥,8809962584144,밥류,1
대정)불오징어김밥(사전예약),1500000181093,밥류,1
대정)불오징어김밥2편,8809962584151,밥류,1
대정)불오징어김밥2편(사전예약),1500000181109,밥류,1
대정)불제육정찬,8809962586971,밥류,1
대정)불제육정찬2편,8809962586988,밥류,1
대정)불타는버건디,8809650795388,조리빵,1
대정)불타는버건디2편,8809650795395,조리빵,1
대정)불향가득불고기김밥,8809962583420,밥류,1
대정)불향가득불고기김밥2편,8809962583437,밥류,1
대정)불향가득불고기김밥2편(특판용),1500000190811,밥류,1
대정)붉은태양_더빅햄김치볶음삼각,8809650796989,밥류,1
대정)붉은태양_더빅햄김치볶음삼각2편,8809650796996,밥류,1
대정)블랙등심카츠&당근라페,8809962586773,밥류,1
대정)블랙등심카츠&당근라페2편,8809962586780,밥류,1
대정)블랙페퍼와규버거(중단),8809650794183,조리빵,1
대정)블랙페퍼와규버거2편(중단),8809650794190,조리빵,1
대정)블루베리크림치즈토스트샌드위치2편,8809962585530,조리빵,1
대정)비빔국수&얇은피만두2편,8809650794923,즉석식,1
대정)비타민채봄비빔밥,8809650792677,밥류,1
대정)비타민채봄비빔밥2편,8809650792684,밥류,1
대정)비타민채봄비빔밥2편(특판용)테스트,1500000100964,밥류,1
대정)비프&해시브라운버거,8809650794206,조리빵,1
대정)비프&해시브라운버거2편,8809650794213,조리빵,1
대정)비피버거,8809962587305,조리빵,1
대정)비피버거2편,8809962587312,조리빵,1
대정)빅더블불고기바베큐맛버거,8809650799416,조리빵,1
대정)빅더블불고기바베큐맛버거2편,8809650799423,조리빵,1
대정)빅더블불고기치즈버거(중단),8809650791137,조리빵,1
대정)빅더블불고기치즈버거2편(중단),8809650791144,조리빵,1
대정)빅불고기버거,8809650799393,조리빵,1
대정)빅불고기버거2편,8809650799409,조리빵,1
대정)빅통살치킨버거,8809650793339,조리빵,1
대정)빅통살치킨버거2편,8809650793346,조리빵,1
대정)빅햄볶음김치김밥,8809962582331,밥류,1
대정)빅햄볶음김치김밥2편,8809962582348,밥류,1
대정)빗썸_비트코인도시락,8809962582454,밥류,1
대정)빗썸_비트코인도시락(사전예약),1500000168520,밥류,1
대정)빗썸_비트코인도시락2편,8809962582461,밥류,1
대정)빗썸_비트코인도시락2편(사전예약),1500000168544,밥류,1
대정)빨간어묵김밥(떡볶이맛),8809650795524,밥류,1
대정)빨간어묵김밥(떡볶이맛)2편,8809650795531,밥류,1
대정)빨간어묵삼각김밥(떡볶이맛),8809650795562,밥류,1
대정)빨간어묵삼각김밥(떡볶이맛)2편,8809650795579,밥류,1
대정)뿌링클치킨버거,8809650795302,조리빵,1
대정)뿌링클치킨버거2편,8809650795319,조리빵,1
대정)사골떡만두국,8809650792516,밥류,1
대정)사골떡만두국2편,8809650792523,밥류,1
대정)산청_불고기부추김밥,8809962585479,밥류,1
대정)산청_불고기부추김밥2편,8809962585486,밥류,1
대정)삼색리본로제파스타2편,8809962586575,즉석식,1
대정)삼색소보로덮밥,8809650793889,밥류,1
대정)삼색소보로덮밥2편,8809650793896,밥류,1
대정)삼색소보로덮밥2편(특판용)테스트,1500000107468,밥류,1
대정)상상_1900김밥,8809962584168,밥류,1
대정)상상_1900김밥(사전예약),1500000181369,밥류,1
대정)상상_1900김밥2편,8809962584175,밥류,1
대정)상상_1900김밥2편(사전예약),1500000181376,밥류,1
대정)상상_1900김밥2편(특판용),1500000184261,밥류,1
대정)상상_1900더블삼각,8809962585455,밥류,1
대정)상상_1900더블삼각(사전예약),1500000190583,밥류,1
대정)상상_1900더블삼각2편,8809962585462,밥류,1
대정)상상_1900더블삼각2편(사전예약),1500000190590,밥류,1
대정)상상_2200김밥(불고기김밥),8809962585431,밥류,1
대정)상상_2200김밥(불고기김밥)(사전예약),1500000190507,밥류,1
대정)상상_2200김밥2편(불고기김밥),8809962585448,밥류,1
대정)상상_2200김밥2편(불고기김밥)(사전예약),1500000190514,밥류,1
대정)상상_2900덮밥(사전예약),1500000183967,밥류,1
대정)상상_2900덮밥(햄콘마요),8809962584656,밥류,1
대정)상상_2900덮밥2편(사전예약),1500000183974,밥류,1
대정)상상_2900덮밥2편(햄콘마요),8809962584663,밥류,1
대정)상상_2900짜장면2편,8809962584533,즉석식,1
대정)상상_2900짜장면2편(사전예약),1500000182571,즉석식,1
대정)상상_3600비빔밥,8809962584236,밥류,1
대정)상상_3600비빔밥(사전예약),1500000181321,밥류,1
대정)상상_3600비빔밥2편,8809962584243,밥류,1
대정)상상_3600비빔밥2편(사전예약),1500000181338,밥류,1
대정)상상_3900정찬(제육&돈까스),8809962584939,밥류,1
대정)상상_3900정찬(제육&돈까스)(사전예약),1500000185909,밥류,1
대정)상상_3900정찬2편(제육&돈까스),8809962584946,밥류,1
대정)상상_3900정찬2편(제육&돈까스)(사전예약),1500000185916,밥류,1
대정)상상_900삼각(햄베이컨참치),8809962584571,밥류,1
대정)상상_900삼각(햄베이컨참치)(사전예약),1500000182557,밥류,1
대정)상상_900삼각2편(햄베이컨참치),8809962584588,밥류,1
대정)상상_900삼각2편(햄베이컨참치)(사전예약),1500000182564,밥류,1
대정)새우&명란마요샌드위치,8809962580948,조리빵,1
대정)새우&명란마요샌드위치2편,8809962580955,조리빵,1
대정)새우볶음밥&미트볼파스타,8809962582201,밥류,1
대정)새우볶음밥&미트볼파스타2편,8809962582218,밥류,1
대정)새우에그샌드위치(중단),8809650799751,조리빵,1
대정)새우에그샌드위치2편(중단),8809650799768,조리빵,1
대정)새우튀김냉우동2편,8809650799942,즉석식,1
대정)새콤달콤초계샌드위치,8809650793391,조리빵,1
대정)새콤달콤초계샌드위치2편,8809650793407,조리빵,1
대정)샐러드파티팩2편,8809962581563,즉석식,1
대정)서울시스터즈_돈까스김치버거,8809650795982,조리빵,1
대정)서울시스터즈_돈까스김치버거(사전예약),1500000120306,조리빵,1
대정)서울시스터즈_돈까스김치버거2편,8809650795999,조리빵,1
대정)서울시스터즈_돈까스김치버거2편(사전예약),1500000120313,조리빵,1
대정)서울시스터즈_얼큰김치햄라면2편,8809650795937,즉석식,1
대정)서울시스터즈_얼큰김치햄라면2편(사전예약),1500000120252,즉석식,1
대정)서울시스터즈_햄에그김치김밥(사전예약)(종료),1500000120245,밥류,1
대정)서울시스터즈_햄에그김치김밥(종료),8809650795944,밥류,1
대정)서울시스터즈_햄에그김치김밥2편(사전예약)(종료),1500000120276,밥류,1
대정)서울시스터즈_햄에그김치김밥2편(종료),8809650795951,밥류,1
대정)서울시스터즈_햄에그김치삼각김밥,8809650795968,밥류,1
대정)서울시스터즈_햄에그김치삼각김밥(사전예약),1500000120269,밥류,1
대정)서울시스터즈_햄에그김치삼각김밥2편,8809650795975,밥류,1
대정)서울시스터즈_햄에그김치삼각김밥2편(사전예약),1500000120283,밥류,1
대정)소고기고추장김밥,8809650794275,밥류,1
대정)소고기고추장김밥2편,8809650794282,밥류,1
대정)소고기고추장삼각(특판),1500000180812,밥류,1
대정)소고기고추장삼각김밥,8809962583307,밥류,1
대정)소고기고추장삼각김밥2편,8809962583314,밥류,1
대정)소불고기정찬도시락,8809650793650,밥류,1
대정)소불고기정찬도시락(사전결제),1500000111182,밥류,1
대정)소불고기정찬도시락(식물성용기),8809962580726,밥류,1
대정)소불고기정찬도시락2편,8809650793667,밥류,1
대정)소불고기정찬도시락2편(사전결제),1500000110871,밥류,1
대정)소불고기정찬도시락2편(식물성용기),8809962580733,밥류,1
대정)소불고기정찬도시락2편(특판용)테스트,1500000115937,밥류,1
대정)소불고기파스타샐러드2편,8809962585219,즉석식,1
대정)소시지&볶음김치삼각,8809650792608,밥류,1
대정)소시지&볶음김치삼각2편,8809650792615,밥류,1
대정)소시지&아라비아따파스타2편,8809962586421,즉석식,1
대정)소시지나폴리탄빅파스타2편,8809650798136,즉석식,1
대정)소시지나폴리탄파스타2편(사전예약))종료),1500000116859,즉석식,1
대정)소시지나폴리탄파스타2편(종료),8809650795067,즉석식,1
대정)소시지쏙김밥,8809962583260,밥류,1
대정)소시지쏙김밥2편,8809962583277,밥류,1
대정)소시지콘치즈그라탕2편,8809650793865,즉석식,1
대정)소시지핫도그2편,8809962587169,카운터FF,1
대정)소이갈릭치킨버거,8809962583222,조리빵,1
대정)소이갈릭치킨버거2편,8809962583239,조리빵,1
대정)속닭속닭갈비맛닭강정2편,1500000175016,즉석식,2
대정)속찬원조김밥,8809650791861,밥류,1
대정)속찬원조김밥2편,8809650791878,밥류,1
대정)손종원_NEW스리라차참치마요김밥,8809962587954,밥류,1
대정)손종원_NEW스리라차참치마요김밥2편,8809962587961,밥류,1
대정)손종원_더빅엄마반찬삼각김밥,8809962587107,밥류,1
대정)손종원_더빅엄마반찬삼각김밥(사전예약),1500000200107,밥류,1
대정)손종원_더빅엄마반찬삼각김밥2편,8809962587114,밥류,1
대정)손종원_더빅엄마반찬삼각김밥2편(사전예약),1500000200114,밥류,1
대정)손종원_떡갈비정식,8809962587084,밥류,1
대정)손종원_떡갈비정식(사전예약),1500000200633,밥류,1
대정)손종원_떡갈비정식2편,8809962587091,밥류,1
대정)손종원_떡갈비정식2편(사전예약),1500000200770,밥류,1
대정)손종원_스리라차참치마요김밥,8809962586896,밥류,1
대정)손종원_스리라차참치마요김밥(사전예약),1500000200060,밥류,1
대정)손종원_스리라차참치마요김밥2편,8809962586902,밥류,1
대정)손종원_스리라차참치마요김밥2편(사전예약),1500000200077,밥류,1
대정)손종원_정성가득통소시지김밥,8809962588159,밥류,1
대정)손종원_정성가득통소시지김밥(사전예약),1500000207700,밥류,1
대정)손종원_정성가득통소시지김밥2편,8809962588180,밥류,1
대정)손종원_정성가득통소시지김밥2편(사전예약),1500000207717,밥류,1
대정)손종원_제육모둠쌈밥정식,8809962588135,밥류,1
대정)손종원_제육모둠쌈밥정식(사전예약),1500000207854,밥류,1
대정)손종원_제육모둠쌈밥정식2편,8809962588142,밥류,1
대정)손종원_제육모둠쌈밥정식2편(사전예약),1500000207861,밥류,1
대정)손종원_함박얹은나폴리탄스파게티2편,8809962587053,즉석식,1
대정)송정_불꼬지김밥,8809650796224,밥류,1
대정)송정_불꼬지김밥(사전예약),1500000121631,밥류,1
대정)송정_불꼬지김밥2편,8809650796231,밥류,1
대정)송정_불꼬지김밥2편(사전예약),1500000121648,밥류,1
대정)송정_불꼬지백반(사전예약),1500000121617,밥류,1
대정)송정_불꼬지백반(중단),8809650796200,밥류,1
대정)송정_불꼬지백반2편(사전예약),1500000121624,밥류,1
대정)송정_불꼬지백반2편(중단),8809650796217,밥류,1
대정)송정_불꼬지백반시즌2,8809650796927,밥류,1
대정)송정_불꼬지백반시즌2(2편),8809650796934,밥류,1
대정)송정_불꼬지삼각김밥,8809650796187,밥류,1
대정)송정_불꼬지삼각김밥(사전예약),1500000121594,밥류,1
대정)송정_불꼬지삼각김밥2편,8809650796194,밥류,1
대정)송정_불꼬지삼각김밥2편(사전예약),1500000121600,밥류,1
대정)수성촉촉_바삭마차고구마돈까스도시락,8809650797658,밥류,1
대정)수성촉촉_바삭마차고구마돈까스도시락2편,8809650797542,밥류,1
대정)숯불맛소불고기김밥,8809650793599,밥류,1
대정)숯불맛소불고기김밥2편,8809650793605,밥류,1
대정)숯불향기고칠리핫도그,8809650795234,조리빵,1
대정)숯불향기고칠리핫도그(사전예약),1500000116910,조리빵,1
대정)숯불향기고칠리핫도그2편,8809650795241,조리빵,1
대정)숯불향기고칠리핫도그2편(사전예약),1500000116927,조리빵,1
대정)쉬림프로제파스타2편,8809650794817,즉석식,1
대정)스테이씨_계란듬뿍강황현미김밥,8809962585769,밥류,1
대정)스테이씨_계란듬뿍강황현미김밥(사전예약),1500000192990,밥류,1
대정)스테이씨_계란듬뿍강황현미김밥2편,8809962585776,밥류,1
대정)스테이씨_계란듬뿍강황현미김밥2편(사전예약),1500000193003,밥류,1
대정)스테이씨_닭가슴살메밀면볼 (사전예약),1500000193041,즉석식,1
대정)스테이씨_닭가슴살메밀면볼(2편),8809962585653,즉석식,1
대정)스테이씨_돈불고기9첩반상(사전예약),1500000185848,밥류,1
대정)스테이씨_돈불고기9첩반상2편(사전예약),1500000185855,밥류,1
대정)스테이씨_메론크림샌드위치,8809962585707,조리빵,1
대정)스테이씨_메론크림샌드위치(사전예약),1500000192952,조리빵,1
대정)스테이씨_메론크림샌드위치2편,8809962585714,조리빵,1
대정)스테이씨_메론크림샌드위치2편(사전예약),1500000192969,조리빵,1
대정)스테이씨_스리라차마요포케(사전예약),1500000193072,밥류,1
대정)스테이씨_스리라차마요포케(중단),8809962585820,밥류,1
대정)스테이씨_스리라차마요포케2편(사전예약),1500000193089,밥류,1
대정)스테이씨_스리라차마요포케2편(중단),8809962585837,밥류,1
대정)스테이씨_크림치즈샌드위치,8809962584786,조리빵,1
대정)스테이씨_크림치즈샌드위치(사전예약),1500000185602,조리빵,1
대정)스테이씨_크림치즈샌드위치2편,8809962584793,조리빵,1
대정)스테이씨_크림치즈샌드위치2편(사전예약),1500000185626,조리빵,1
대정)스테프매콤칠리핫도그(중단),8809650799775,조리빵,1
대정)스테프매콤칠리핫도그2편(중단),8809650799782,조리빵,1
대정)스파이시큐브스테이크버거,8809962582553,조리빵,1
대정)스파이시큐브스테이크버거2편,8809962582560,조리빵,1
대정)스팸&계란말이도시락,8809650793285,밥류,1
대정)스팸&계란말이도시락(사전결제),1500000111199,밥류,1
대정)스팸&계란말이도시락2편,8809650793292,밥류,1
대정)스팸&계란말이도시락2편(사전결제),1500000110901,밥류,1
대정)스팸&계란말이도시락2편(특판용)테스트,1500000103118,밥류,1
대정)스팸&김치볶음김밥,8809650797733,밥류,1
대정)스팸&김치볶음김밥2편,8809650797740,밥류,1
대정)스팸&치킨도시락,8809962580283,밥류,1
대정)스팸&치킨도시락(조선대특판용),1500000166038,밥류,1
대정)스팸&치킨도시락(중단),8809650790819,밥류,1
대정)스팸&치킨도시락2편,8809962580290,밥류,1
대정)스팸&치킨도시락2편(중단),8809650790826,밥류,1
대정)스팸계란삼각김밥,8809650790208,밥류,1
대정)스팸계란삼각김밥2편,8809650790215,밥류,1
대정)스팸김치볶음삼각김밥,8809650794770,밥류,1
대정)스팸김치볶음삼각김밥2편,8809650794787,밥류,1
대정)스팸김치하트밥,8809650793193,밥류,1
대정)스팸김치하트밥2편,8809650793209,밥류,1
대정)스팸더한김치제육볶음도시락,8809962580559,밥류,1
대정)스팸더한김치제육볶음도시락2편,8809962580566,밥류,1
대정)스팸에그김치볶음주먹밥2편,8809962580030,밥류,1
대정)스팸참치마요삼각김밥,8809962586322,밥류,1
대정)스팸참치마요삼각김밥2편,8809962586339,밥류,1
대정)스팸치즈버거,8809650794794,조리빵,1
대정)스팸치즈버거2편,8809650794800,조리빵,1
대정)슬림참치마요삼각김밥,8809962587060,밥류,1
대정)슬림참치마요삼각김밥2편,8809962587077,밥류,1
대정)시그니처오리지널핫도그,8809650794695,조리빵,1
대정)시그니처오리지널핫도그2편,8809650794701,조리빵,1
대정)시원한여름안주냉채족발2편,8809650795050,즉석식,1
대정)신병_각잡은참치삼각,8809962580221,밥류,1
대정)신병_각잡은참치삼각2편,8809962580238,밥류,1
대정)신병_눈치코치참치김밥,8809962580269,밥류,1
대정)신병_눈치코치참치김밥2편,8809962580276,밥류,1
대정)신병_다때려넣은비빔밥,8809962580337,밥류,1
대정)신병_다때려넣은비빔밥2편,8809962580344,밥류,1
대정)신병_말년병장사제버거(중단),8809962580313,조리빵,1
대정)신병_말년병장사제버거2편(중단),8809962580320,조리빵,1
대정)신병_말년병장사제버거2편(특판용)(중단),1500000153038,조리빵,1
대정)신병_아빠찬스불고기정찬,8809962580467,밥류,1
대정)신병_아빠찬스불고기정찬2편,8809962580474,밥류,1
대정)신병_절차대로비빔면(매콤참치)2편,8809962580306,즉석식,1
대정)신안_잡채톳김밥,8809962583093,밥류,1
대정)신안_잡채톳김밥2편,8809962583109,밥류,1
대정)신의탑_더빅더블삼각(전주비빔&햄참치마요),8809650799133,밥류,1
대정)신의탑_더빅더블삼각2편(전주비빔&햄참치마요),8809650799140,밥류,1
대정)신의탑_롱롱햄참치마요김밥,8809650799119,밥류,1
대정)신의탑_롱롱햄참치마요김밥2편,8809650799126,밥류,1
대정)신의탑_트리플치즈버거(중단),8809650799027,조리빵,1
대정)신의탑_트리플치즈버거2편(중단),8809650799034,조리빵,1
대정)신쿡고기쿡쿡김밥,8809650794596,밥류,1
대정)신쿡고기쿡쿡김밥2편,8809650794602,밥류,1
대정)신쿡고기쿡쿡샌드,8809650794039,조리빵,1
대정)신쿡고기쿡쿡샌드2편,8809650794046,조리빵,1
대정)실속한판두툼돼지불고기2편,8809962581136,즉석식,1
대정)썸머문_로제크림함박정식(사전예약),1500000194239,밥류,1
대정)썸머문_로제크림함박정식(중단),8809962586001,밥류,1
대정)썸머문_로제크림함박정식2편(사전예약),1500000194246,밥류,1
대정)썸머문_로제크림함박정식2편(중단),8809962586018,밥류,1
대정)썸머문_리본로제파스타2편,8809962585950,즉석식,1
대정)썸머문_리본로제파스타2편(사전예약),1500000194208,즉석식,1
대정)썸머문_타로크림코코넛샌드위치,8809962585981,조리빵,1
대정)썸머문_타로크림코코넛샌드위치2편,8809962585998,조리빵,1
대정)쏘야볶음2편,8809650798327,즉석식,1
대정)아보카도샌드위치,8809650792868,조리빵,1
대정)아보카도샌드위치2편,8809650792875,조리빵,1
대정)아삭햄야채샌드위치2편(특판용),1500000171940,조리빵,1
대정)아삭햄야채샐러드샌드위치,8809962581587,조리빵,1
대정)아삭햄야채샐러드샌드위치(중단),8809650790369,조리빵,1
대정)아삭햄야채샐러드샌드위치2편,8809962581594,조리빵,1
대정)아삭햄야채샐러드샌드위치2편(중단),8809650790376,조리빵,1
대정)아삭햄야채샐러드샌드위치2편(특판용)(중단),1500000150822,조리빵,1
대정)알약_에그함박버거,8809962582263,조리빵,1
대정)알약_에그함박버거2편,8809962582270,조리빵,1
대정)알찬8찬도시락,8809650799478,밥류,1
대정)알찬8찬도시락2편,8809650799485,밥류,1
대정)알찬8찬도시락2편(특판용),1500000161255,밥류,1
대정)야구장도시락,8809650797481,밥류,1
대정)야구장도시락2편,8809650797498,밥류,1
대정)야구장도시락2편(보류),8809650797276,밥류,1
대정)야구장유니폼_안주플래터2편,8809962582010,즉석식,1
대정)야끼소바&가라아게2편,8809962586766,즉석식,1
대정)야끼우동&타코야끼2편,8809650797153,즉석식,1
대정)야채곱창도시락,8809650792059,밥류,1
대정)야채곱창도시락2편,8809650792066,밥류,1
대정)얇은피만두밥삼각김밥(고기),8809650792363,밥류,1
대정)얇은피만두밥삼각김밥(고기)2편,8809650792370,밥류,1
대정)얇은피만두밥삼각김밥(김치),8809650792387,밥류,1
대정)얇은피만두밥삼각김밥(김치)2편,8809650792394,밥류,1
대정)양념곱창삼각김밥,8809650792295,밥류,1
대정)양념곱창삼각김밥2편,8809650792301,밥류,1
대정)양념치킨&피자샌드,8809650792141,조리빵,1
대정)양념치킨&피자샌드2편,8809650792158,조리빵,1
대정)양념치킨버거(중단),8809962582799,조리빵,1
대정)양념치킨버거2편(중단),8809962582805,조리빵,1
대정)양념치킨삼각김밥,8809962582416,밥류,1
대정)양념치킨삼각김밥2편,8809962582423,밥류,1
대정)어니언핫도그,8809962580429,조리빵,1
대정)어니언핫도그2편(중단),8809962580436,조리빵,1
대정)언양식매콤불고기한상도시락,8809650794978,밥류,1
대정)언양식매콤불고기한상도시락2편,8809650794985,밥류,1
대정)에구에그샌드위치,8809650790697,조리빵,1
대정)에구에그샌드위치2편,8809650790703,조리빵,1
대정)에그명란삼각김밥,8809962584885,밥류,1
대정)에그명란삼각김밥2편,8809962584892,밥류,1
대정)에그반란샌드위치,8809650793841,조리빵,1
대정)에그반란샌드위치2편,8809650793858,조리빵,1
대정)에그불고기버거,8809650792998,조리빵,1
대정)에그불고기버거2편,8809650793001,조리빵,1
대정)에그샐러드&토마토샌드위치,8809650799379,조리빵,1
대정)에그샐러드&토마토샌드위치2편,8809650799386,조리빵,1
대정)에그쉬림프샌드위치,8809650792806,조리빵,1
대정)에그쉬림프샌드위치(사전예약),1500000116606,조리빵,1
대정)에그쉬림프샌드위치2편,8809650792813,조리빵,1
대정)에그쉬림프샌드위치2편(사전예약),1500000116613,조리빵,1
