가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
172,40084060,페레로)요구레테100g(25V),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
173,40111896,마즈)트윅스픽앤믹스10g(구),미출력,캔디/초콜릿,초콜렛,바초콜렛
174,4013197767003,캐빈디쉬)종합과일캔디200g(26W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
175,4013197767027,캐빈디쉬)체리캔디200g(26W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
176,4013197767034,캐빈디쉬)레몬캔디200g(25W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
177,4014400901191,스톡메르시)파이니스트셀렉션레드250g(24P),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
178,4014400901405,스톡메르시)파이니스트셀렉션블루250g(24P),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
179,4014400907636,스톡웨더스)오리지날무설탕,미출력,캔디/초콜릿,캔디,봉지캔디
180,4014400918083,스톡웨더스)오리지날캔디90g,미출력,캔디/초콜릿,캔디,봉지캔디
181,4014400918090,스톡웨더스)커피크림캔디,미출력,캔디/초콜릿,캔디,봉지캔디
182,4014400918106,스톡웨더스)캐러맬크림캔디,미출력,캔디/초콜릿,캔디,봉지캔디
183,4014400918113,스톡웨더스)캬라멜츄봉지,미출력,캔디/초콜릿,캔디,봉지캔디
184,4014400918205,스톡)웨더스오리지날츄토피48g,미출력,캔디/초콜릿,캔디,일반캔디
185,4014400919493,스톡)님2스마일젤리90g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
186,4014400919509,스톡)님2스마일요거트젤리90g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
187,4014400921519,스톡)님2스마일구미사우어90g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
188,40144016,스톡웨더스오리지날스틱,미출력,캔디/초콜릿,캔디,일반캔디
189,4014600202593,로투스)라골드혼합과일맛캔디150g,미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
190,4025700001450,밀카)요거트100g,미출력,캔디/초콜릿,초콜렛,판초콜렛
191,4026027144998,E24)생쥐마쉬멜로120g(봉지타입),미출력,캔디/초콜릿,젤리/캬라멜,캬라멜
192,4026027145049,E24)생쥐마쉬멜로150g,미출력,캔디/초콜릿,젤리/캬라멜,캬라멜
193,4026027145612,E24)큐트카우마쉬멜로150g,미출력,캔디/초콜릿,젤리/캬라멜,캬라멜
194,4037400715872,캇예스)베러버니75g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
195,4037400715889,캇예스)사우어75g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
196,4037400715926,캇예스)피스앤러브75g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
197,4037719026003,캐빈디쉬)민트클래식14g,미출력,캔디/초콜릿,캔디,기능성캔디
198,4037719026041,캐빈디쉬)와일드베리14g,미출력,캔디/초콜릿,캔디,기능성캔디
199,4037719061509,캐빈디쉬올더베스트레몬캔디,미출력,캔디/초콜릿,캔디,캔디행사(데이)
200,4037719061516,캐빈디쉬올더베스트체리캔디,미출력,캔디/초콜릿,캔디,캔디행사(데이)
201,4037719065859,캐빈디쉬)트로피칼병캔디7000(21W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
202,4037719065996,캐빈디쉬)트로피칼병캔디14000(21W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
203,4037719066009,캐빈디쉬)종합과일병캔디966g(26W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
204,4037719066986,캐빈디쉬)트로피칼캔디200g(26W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
205,4037719167065,캐빈디쉬)커피캔디175g(24W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
206,4037719657290,캐빈디쉬)종합과일병캔디300g(26W),미출력,캔디/초콜릿,캔디,캔디행사(데이)
207,4100250006589,히츨러)트로피칼수수깡젤리140g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
208,4100250006596,히츨러)버블검수수깡젤리140g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
209,4100250006701,히츨러)히치스콜라향수수깡젤리125g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
210,4100250006794,히츨러)머메이드수수깡젤리125g(A),미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
211,4100250052401,히츨러)히치스수수깡젤리오리지날40g(A),미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
212,4100250052418,히츨러)히치스사우어수수깡젤리40g(A),미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
