가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
69,1500000202514,수출_성수310)아메리카노블랙340ml,미출력,음료,파우치음료,커피파우치
70,1500000202521,수출_성수310)아메리카노헤이즐넛340ml,미출력,음료,파우치음료,커피파우치
71,1500000202538,수출_성수310)더블머스캣블렌디드340ml,미출력,음료,파우치음료,에이드파우치
72,1500000202545,수출_성수310)핑크자몽에이드340ml,미출력,음료,파우치음료,에이드파우치
73,1500000202552,수출_성수310)망고패션블렌디드340ml,미출력,음료,파우치음료,에이드파우치
74,1500000202576,수출_성수310)유자민트블렌디드340ml,미출력,음료,파우치음료,에이드파우치
75,1500000202583,수출_성수310)딸기레몬블렌디드340ml,미출력,음료,파우치음료,에이드파우치
76,1500000202590,수출_성수310)스윗뱅쇼340ml,미출력,음료,파우치음료,에이드파우치
77,1500000202927,SKU TEST(2),미출력,음료,탄산음료,탄산음료(소)
78,1500000204921,코카)영진구론산탄산비타액병*20공박스,미출력,음료,기타음료,음료소모품
79,1500000205775,수출_성수310)아샷추340ml,미출력,음료,파우치음료,커피파우치
80,1500000205799,수출_성수310)얼배타340ml,미출력,음료,파우치음료,에이드파우치
81,1500000205805,수출_성수310)얼카타340ml,미출력,음료,파우치음료,에이드파우치
82,1500000205812,수출_성수310)더블피치블렌디드340ml,미출력,음료,파우치음료,에이드파우치
83,1500000205829,수출_성수310)더블피치블렌디드500ml,미출력,음료,파우치음료,에이드파우치
84,1500000205836,수출_성수310)딸기레몬블렌디드500ml,미출력,음료,파우치음료,에이드파우치
85,1500000205843,수출_성수310)얼타비340ml,미출력,음료,파우치음료,에이드파우치
86,1880601141575,동아)모닝케어강황100ml*10,미출력,음료,기능성음료,숙취해소음료
87,1880601161742,동아)멕소롱75ml*10입,미출력,음료,기능성음료,건강음료
88,2457575111590,아이스컵,미출력,음료,파우치음료,기타파우치
89,2457575111606,아이스컵뚜껑,미출력,음료,파우치음료,기타파우치
90,2457575111613,스트로우(자바라),미출력,음료,파우치음료,기타파우치
91,3057640100673,롯데)볼빅500ml,미출력,음료,생수,생수(소)
92,3057640117268,롯데)볼빅500ml*6,미출력,음료,생수,생수(소)
93,3068320024400,롯데)에비앙펫500ml,미출력,음료,생수,생수(소)
94,3068320024509,에비앙)330ml,미출력,음료,생수,생수(소)
95,3068320127705,에비앙)스파클링330ml,미출력,음료,생수,탄산수
96,3179730109295,페리에)플레인330ml,미출력,음료,생수,탄산수
97,3551720026780,쥬맥스)로리나핑크레몬420ml,미출력,음료,기타음료,수입음료
98,3551720026810,쥬맥스)로리나레몬420ml,미출력,음료,기타음료,수입음료
99,3858884600062,야나)미네랄워터500ml,미출력,음료,기타음료,수입음료
100,3858884600932,야나)레몬라임500ml,미출력,음료,생수,생수(소)
101,3858884600956,야나)딸기구아바500ml,미출력,음료,생수,생수(소)
102,4001513008565,TR)게롤슈타이너유자330ml*12입,미출력,음료,생수,탄산수
103,4001513009845,TR)게롤슈타이너유자330ml,미출력,음료,생수,탄산수
104,4005906404835,농심)파워오투오렌지레몬펫500ml,미출력,음료,스포츠/에너지,스포츠음료(중)
105,4710873000224,대만)망고밀크340ml,미출력,음료,기타음료,수입음료
106,4713105805789,TR)카로미스오리지널290ml,미출력,음료,기타음료,수입음료
107,4713105806113,에비츄)밀크티오리지널200ml,미출력,음료,차음료,차음료(중)
108,4713105806137,에비츄)밀크티얼그레이200ml,미출력,음료,차음료,차음료(중)
109,4891133356029,시나몬랩)셀시어스피치망고캔325ml,미출력,음료,스포츠/에너지,에너지음료
110,4897036690031,몬스터)에너지473ml,미출력,음료,스포츠/에너지,에너지음료
111,4897036691007,코카)몬스터에너지캔355ml,미출력,음료,스포츠/에너지,에너지음료
112,4897036691120,코카)몬스터에너지울트라캔355ml,미출력,음료,스포츠/에너지,에너지음료
113,4897036692073,코카)몬스터에너지시트라캔355ml,미출력,음료,스포츠/에너지,에너지음료
114,4897036692424,코카)몬스터에너지파이프라인펀치캔355ml,미출력,음료,스포츠/에너지,에너지음료
