가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
69,1500000065911,릴팡)흔한남매진열대,미출력,생활잡화,생활용품,주방/욕실용품
70,1500000065928,릴팡)흔한남매상품세트,미출력,생활잡화,생활용품,주방/욕실용품
71,1500000067700,양말)캐릭터균일가OPP비닐50입,미출력,생활잡화,의류잡화,양말
72,1500000068233,APP)케이트앤켈리사랑의연결고리_레드,미출력,생활잡화,의류잡화,패션용품
73,1500000068240,APP)케이트앤켈리사랑의연결고리_라벤더,미출력,생활잡화,의류잡화,패션용품
74,1500000068257,APP)케이트앤켈리러블리모먼트,미출력,생활잡화,의류잡화,패션용품
75,1500000068264,APP)케이트앤켈리스타일리쉬모먼트,미출력,생활잡화,의류잡화,패션용품
76,1500000068271,APP)케이트앤켈리핑크빛로맨스,미출력,생활잡화,의류잡화,패션용품
77,1500000068288,APP)케이트앤켈리완벽한화이트데이,미출력,생활잡화,의류잡화,패션용품
78,1500000068295,APP)케이트앤켈리달콤살벌매력적인그녀,미출력,생활잡화,의류잡화,패션용품
79,1500000068370,에너자이저)클립스트립(건전지전용),미출력,생활잡화,생활용품,건전지
80,1500000068752,데코라인)솔로전신경,미출력,생활잡화,생활용품,기타생활용품
81,1500000068769,데코라인)솔로4단서랍장,미출력,생활잡화,생활용품,기타생활용품
82,1500000068776,데코라인)솔로2단와이드서랍장,미출력,생활잡화,생활용품,기타생활용품
83,1500000068783,데코라인)솔로리프트테이블,미출력,생활잡화,생활용품,기타생활용품
84,1500000068790,데코라인)심플전면책상SET,미출력,생활잡화,생활용품,기타생활용품
85,1500000068837,카네이션)코사지,미출력,생활잡화,생활용품,기타면세
86,1500000068844,카네이션)황금한송이,미출력,생활잡화,생활용품,기타면세
87,1500000068851,24가정의달)레드카네이션포장(1P),미출력,생활잡화,생활용품,기타생활용품
88,1500000068868,23가정의달)골드장미포장(1P),미출력,생활잡화,생활용품,기타면세
89,1500000068875,카네이션)미니이젤,미출력,생활잡화,생활용품,기타면세
90,1500000068882,24가정의달)카네이션용돈박스,미출력,생활잡화,생활용품,기타면세
91,1500000068899,카네이션)황금용돈박스,미출력,생활잡화,생활용품,기타면세
92,1500000068905,조화)인싸장미다발(특대),미출력,생활잡화,생활용품,기타면세
93,1500000100445,시즌)하절기패션잡화진열대(20년),미출력,생활잡화,의류잡화,패션용품
94,1500000101411,우산)BT21우산진열세트(상품포함),미출력,생활잡화,우산,장우산
95,1500000104429,코베아)데크체어,미출력,생활잡화,생활용품,기타생활용품
96,1500000104443,코베아)그늘막텐트(민트),미출력,생활잡화,생활용품,기타생활용품
97,1500000104450,20추)코베아)AL미니테이블Ⅲ,미출력,생활잡화,생활용품,기타생활용품
98,1500000104474,코베아)브리즈Ⅱ침낭,미출력,생활잡화,생활용품,기타생활용품
99,1500000105266,시즌)방한용품진열대(20년),미출력,생활잡화,의류잡화,패션용품
100,1500000105747,테크)토스앤피니쉬팩세제1입,미출력,생활잡화,생활용품,세제류
101,1500000110376,슈피겔라우)비노비노보르도2본패키지,미출력,생활잡화,생활용품,주방/욕실용품
102,1500000110383,슈피겔라우)비노비노전동오프너패키지,미출력,생활잡화,생활용품,주방/욕실용품
103,1500000110390,슈피겔라우)비노비노캐리백패키지,미출력,생활잡화,생활용품,주방/욕실용품
104,1500000112424,카네이션)스칸디아모스세트,미출력,생활잡화,생활용품,기타면세
105,1500000112431,카네이션)아크릴볼,미출력,생활잡화,생활용품,기타면세
106,1500000115463,브레프)변기세정제진열대,미출력,생활잡화,생활용품,세제류
107,1500000117009,시즌)방한용품진열대(21년),미출력,생활잡화,의류잡화,패션용품
108,1500000117924,와디)올아이즈다운커플양말(사전예약),미출력,생활잡화,의류잡화,양말
109,1500000121747,코오롱)패션용품콜라보집기,미출력,생활잡화,의류잡화,패션용품
110,1500000121754,코오롱)솔리드삭스_블랙,미출력,생활잡화,의류잡화,양말
111,1500000121761,코오롱)솔리드삭스_화이트,미출력,생활잡화,의류잡화,양말
112,1500000121778,코오롱)스트라이프삭스_화이트,미출력,생활잡화,의류잡화,양말
113,1500000121785,코오롱)스트라이프삭스_블랙,미출력,생활잡화,의류잡화,양말
114,1500000121792,코오롱)상록수패턴삭스_화이트,미출력,생활잡화,의류잡화,양말
115,1500000121808,코오롱)상록수패턴삭스_네이비,미출력,생활잡화,의류잡화,양말
116,1500000121815,코오롱)캠핑패턴삭스_녹갈색,미출력,생활잡화,의류잡화,양말
117,1500000121822,코오롱)캠핑패턴삭스_화이트,미출력,생활잡화,의류잡화,양말
118,1500000121839,코오롱)소프트볼캡_블랙,미출력,생활잡화,의류잡화,패션용품
119,1500000121846,코오롱)소프트볼캡_브라운,미출력,생활잡화,의류잡화,패션용품
120,1500000121853,코오롱)페이즐리패턴반다나2개입,미출력,생활잡화,의류잡화,패션용품
121,1500000121860,코오롱)캠핑패턴반다나2개입,미출력,생활잡화,의류잡화,패션용품
122,1500000121877,코오롱)솔리드삭스_블랙(사전예약),미출력,생활잡화,의류잡화,양말
