가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
69,8410060181908,LF)세라노하몽슬라이스50g,미출력,유제품,유가공품,기타유가공품
70,8410060602908,구르메)초리조스낵50g,미출력,유제품,유가공품,기타유가공품
71,8410261608303,돈시몬)착즙주스오렌지200ml,미출력,유제품,냉장주스,고급주스
72,8410707007479,후버)사과주스200ml(S),미출력,유제품,냉장주스,과채주스
73,8410707007486,후버)파인애플&사과&포도주스200ml(S),미출력,유제품,냉장주스,과채주스
74,8410707007493,후버)오렌지주스200ml(S),미출력,유제품,냉장주스,과채주스
75,8410707007509,후버)복숭아&포도주스200ml(S),미출력,유제품,냉장주스,과채주스
76,8710866493725,LF)포션믹스20g*6,미출력,유제품,유가공품,수입치즈
77,8713638007946,23년설_구르메)치즈&사퀴테리선물세트,미출력,유제품,유가공품,수입치즈
78,8713734320413,구르메)스모크치즈150g,미출력,유제품,유가공품,수입치즈
79,8713734321809,구르메)스모크치즈디스크100g,미출력,유제품,유가공품,수입치즈
80,8715454000231,구르메)고다포션인네트20g*5,미출력,유제품,유가공품,수입치즈
81,8718754271301,구르메)치즈팝고다65g,미출력,유제품,유가공품,수입치즈
82,8718754272308,제니코)치즈팝고다20g,미출력,유제품,유가공품,일반치즈
83,88000817,정식품)베지밀A팩190ml,미출력,유제품,단백질음료,두유
84,88000824,정식품)베지밀B팩190ml,미출력,유제품,단백질음료,두유
85,88001340,남양)아인슈타인우유185ml,미출력,유제품,우유,흰우유(소)
86,88002002,매일)멸균흰우유200ml,미출력,유제품,우유,흰우유(소)
87,88002095,매일)순두유검은콩210ml,미출력,유제품,단백질음료,두유
88,88002101,매일)피크닉사과200ml,미출력,유제품,냉장주스,과채주스
89,88002293,상하목장)유기농딸기우유125ml,미출력,유제품,우유,가공유
90,8800261387450,랩노쉬)프로틴퍼펙트초코350ml,미출력,유제품,단백질음료,프로틴/기타
91,8800261387467,랩노쉬)프로틴퍼펙트그레인350ml,미출력,유제품,단백질음료,프로틴/기타
92,8800261387474,랩노쉬)프로틴퍼펙트바나나350ml,미출력,유제품,단백질음료,프로틴/기타
93,88002712,빙그레)요플레딸기85g,미출력,유제품,발효유,떠먹는요거트
94,88002798,빙그레)바나나맛우유240ml,미출력,유제품,우유,가공유
95,88003801,덴마크)드링킹요구르트딸기180ml,미출력,유제품,발효유,농후발효유
96,88004303,요플레)복숭아85g,미출력,유제품,발효유,떠먹는요거트
97,88004471,서울)아침에주스오렌지950ml,미출력,유제품,냉장주스,과채주스
98,88004648,매일)상하유기농우유멸균200ml,미출력,유제품,우유,흰우유(소)
99,88004792,매일)헬로엔요플레인200ml,미출력,유제품,발효유,요구르트
100,88007519,남양)요구르트65ml*5,미출력,유제품,발효유,요구르트
101,88008028,빙그레)요구르트65ml*5입,미출력,유제품,발효유,요구르트
102,8801033000119,정식품)베지밀A병190ml,미출력,유제품,단백질음료,두유
103,8801033000126,정식품)베지밀B병190ml,미출력,유제품,단백질음료,두유
104,8801033770333,정식품)베지밀팩A 950ml,미출력,유제품,단백질음료,두유
105,8801033770357,정식품)베지밀팩B950ml(12),미출력,유제품,단백질음료,두유
106,8801033770678,정식품)베지밀A190ml24팩,미출력,유제품,단백질음료,두유
107,8801033770692,정식품)베지밀B190ml24팩,미출력,유제품,단백질음료,두유
108,8801033775031,정식품)고칼슘베지밀팩190ml,미출력,유제품,단백질음료,두유
109,8801033775079,고칼슘베지밀팩 16입,미출력,유제품,단백질음료,두유
110,8801033775932,정식품)검은콩과참깨190ml,미출력,유제품,단백질음료,두유
111,8801033775970,정식품)검은콩과참깨190ml24팩,미출력,유제품,단백질음료,두유
112,8801033779213,정식품)베지밀A병190ml*10,미출력,유제품,단백질음료,두유
113,8801033779237,정식품)베지밀B병190ml*10,미출력,유제품,단백질음료,두유
114,8801033784316,정식품)검은콩고칼슘두유병190ml,미출력,유제품,단백질음료,두유
115,8801033784491,정식품)베지밀검은콩950ml(12),미출력,유제품,단백질음료,두유
116,8801033786013,정식품)검은콩고칼슘두유190ml10입,미출력,유제품,단백질음료,두유
117,8801033790034,검은콩과16곡병 10입,미출력,유제품,단백질음료,두유
118,8801033793332,정식품)17곡한끼두유190ml,미출력,유제품,단백질음료,두유
119,8801033793370,정식품)17곡한끼두유190ml24팩,미출력,유제품,단백질음료,두유
120,8801033793394,정식품)입안가득바나나200ml,미출력,유제품,단백질음료,두유
121,8801033795916,정식품)베지밀국산검은콩두유병190ml,미출력,유제품,단백질음료,두유
122,8801033795930,정식품)베지밀국산검은콩두유병190ml*10,미출력,유제품,단백질음료,두유
123,8801033797231,정식품)애플망고두유190ml,미출력,유제품,단백질음료,두유
124,8801033797910,정식품)베지밀벌꿀두유190ml,미출력,유제품,단백질음료,두유
125,8801033797934,베지밀벌꿀두유10입,미출력,유제품,단백질음료,두유
126,8801033799075,정식품)달콤한B검은콩두유병190ml,미출력,유제품,단백질음료,두유
127,8801033799099,정식품)달콤한B검은콩두유병190ml*10,미출력,유제품,단백질음료,두유
128,8801033799594,정식품)칼로리컷두유190ml,미출력,유제품,단백질음료,두유
129,8801033801891,정식품)베지밀검은콩아몬드호두팩190ml,미출력,유제품,단백질음료,두유
130,8801033801914,정식품)베지밀검은콩아몬드호두팩190ml*16,미출력,유제품,단백질음료,두유
131,8801033801938,정식품)베지밀검은콩아몬드호두팩190ml*24,미출력,유제품,단백질음료,두유
132,8801033803031,정식품)아몬드호두병190ml,미출력,유제품,단백질음료,두유
133,8801033803055,정식품)아몬드호두병190ml*10,미출력,유제품,단백질음료,두유
134,8801033803277,정식품)한끼생식선물세트,미출력,유제품,단백질음료,두유
135,8801033804311,정식품)녹차베지밀캔195ml,미출력,유제품,단백질음료,두유
136,8801033804694,정식품)진한콩국물950ml,미출력,유제품,단백질음료,두유
137,8801033805271,정식품)리얼아몬드190ml,미출력,유제품,단백질음료,두유
138,8801033805295,정식품)리얼코코넛190ml,미출력,유제품,단백질음료,두유
139,8801033805318,정식품)리얼월넛190ml,미출력,유제품,단백질음료,두유
140,8801033805875,정식품)정성담은식혜190ml,미출력,유제품,단백질음료,두유
141,8801033805899,정식품)정성담은수정과190ml,미출력,유제품,단백질음료,두유
142,8801033805998,정식품)리얼아몬드190ml16입,미출력,유제품,단백질음료,두유
143,8801033806018,정식품)리얼코코넛190ml16입,미출력,유제품,단백질음료,두유
144,8801033806032,정식품)리얼월넛190ml16입,미출력,유제품,단백질음료,두유
145,8801033806094,정식품)베지밀귀리팩190ml,미출력,유제품,단백질음료,두유
146,8801033806193,정식품)베지밀귀리190ml16팩,미출력,유제품,단백질음료,두유
147,8801033806292,정식품)정성담은식혜190ml16팩,미출력,유제품,단백질음료,두유
148,8801033806315,정식품)정성담은수정과190ml*16,미출력,유제품,단백질음료,두유
149,8801033807190,정식품)라잇미닛코코넛팩190ml,미출력,유제품,단백질음료,두유
150,8801033807213,정식품)라잇미닛코코넛190ml16팩,미출력,유제품,단백질음료,두유
151,8801033808630,정식품)베지밀고단백두유검은콩병190ml,미출력,유제품,단백질음료,두유
152,8801033808654,정식품)베지밀고단백두유검은콩병190ml*10,미출력,유제품,단백질음료,두유
153,8801033808913,정식품)베지밀고단백두유초코팩190ml,미출력,유제품,단백질음료,두유
154,8801033809217,정식품)베지밀고단백두유초코팩190ml*6,미출력,유제품,단백질음료,두유
155,8801033811357,정식품)베지밀고단백두유플레인팩190ml,미출력,유제품,단백질음료,두유
156,8801033811418,정식품)베지밀고단백두유플레인팩190ml*6입,미출력,유제품,단백질음료,두유
157,8801033811470,정식품)베지밀검은콩아몬드호두팩190ml*6입,미출력,유제품,단백질음료,두유
158,8801033812293,정식품)베지밀말차블렌딩소이병190ml,미출력,유제품,단백질음료,두유
159,8801033812316,정식품)베지밀 말차블렌딩소이(병)190ml*10,미출력,유제품,단백질음료,두유
160,8801033812439,정식품)베지밀데일리저당두유190ml,미출력,유제품,단백질음료,두유
161,8801033903021,베지밀A팩 16입,미출력,유제품,단백질음료,두유
162,8801033903038,베지밀B팩 16입,미출력,유제품,단백질음료,두유
163,8801037086942,동서)스타벅스라떼컵200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
164,8801037086959,동서)스타벅스에스프레소컵200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
165,8801037092240,동서)티오피심플리스무스라떼240ml,미출력,유제품,냉장커피,냉장커피(펫)
166,8801037092257,동서)티오피심플리스무스아메리카노240ml,미출력,유제품,냉장커피,냉장커피(펫)
167,8801037092264,동서)티오피심플리스무스블랙240ml,미출력,유제품,냉장커피,냉장커피(펫)
168,8801037093575,동서)티오피심플리스무스로스티라떼360ml,미출력,유제품,냉장커피,냉장커피(펫)
169,8801037093582,동서)티오피심플리스무스로스티블랙360ml,미출력,유제품,냉장커피,냉장커피(펫)
170,8801037094879,동서)티오피플라워피니쉬블랙360ml,미출력,유제품,냉장커피,냉장커피(펫)
171,8801037094886,동서)티오피플라워피니쉬라떼360ml,미출력,유제품,냉장커피,냉장커피(펫)
172,8801056020415,델몬트드링크사과3입,미출력,유제품,냉장주스,과채주스
173,8801056054021,롯데)콜드비타민오렌지펫240ml,미출력,유제품,냉장주스,과채주스
174,8801056054069,롯데)콜드비타민포도펫240ml,미출력,유제품,냉장주스,과채주스
175,8801056056759,롯데)참두유검은콩200ml,미출력,유제품,단백질음료,두유
176,8801056056766,롯데)참두유검은콩200ml*10,미출력,유제품,단백질음료,두유
177,8801056060220,트로피카나)퓨어드링크오렌지190ml,미출력,유제품,냉장주스,과채주스
178,8801056060343,트로피카나)퓨어드링크사과190ml,미출력,유제품,냉장주스,과채주스
179,8801056069681,엔제리너스)오페라모카컵250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
180,8801056072209,위)엄마의정성을담은오렌지190ml,미출력,유제품,냉장주스,과채주스
181,8801056072230,위)엄마의정성을담은포도190ml,미출력,유제품,냉장주스,과채주스
182,8801056072261,위)엄마의정성을담은사과190ml,미출력,유제품,냉장주스,과채주스
183,8801056082963,델몬트)파머스주스바오렌지240ml,미출력,유제품,냉장주스,고급주스
184,8801056090180,롯데)칸타타콜드브루카페라떼250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
185,8801056090203,롯데)칸타타콜드브루모카라떼250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
186,8801056095413,롯데)유기농사과&당근125ml,미출력,유제품,냉장주스,유산균/어린이주스
187,8801056095437,롯데)유기농레드비트125ml,미출력,유제품,냉장주스,유산균/어린이주스
188,8801056096007,롯데)마시는퀘이커플레인250ml,미출력,유제품,우유,가공유
189,8801056096021,롯데)마시는퀘이커스위트250ml,미출력,유제품,우유,가공유
190,8801056096342,롯데)제주말차라떼240ml,미출력,유제품,냉장커피,냉장커피(펫)
191,8801056101527,롯데)콜드수박팩250ml,미출력,유제품,냉장주스,과채주스
192,8801056168308,롯데)유기농적포도&보라당근125ml,미출력,유제품,냉장주스,유산균/어린이주스
193,8801056169671,롯데)델몬트콜드복숭아팩1.0L,미출력,유제품,냉장주스,과채주스
194,8801056175672,롯데)델몬트콜드ABC주스펫750ml,미출력,유제품,냉장주스,과채주스
195,8801056177317,칸타타)라떼홀릭카페라떼240ml,미출력,유제품,냉장커피,냉장커피(펫)
196,8801056177331,칸타타)라떼홀릭바닐라라떼240ml,미출력,유제품,냉장커피,냉장커피(펫)
197,8801056236144,롯데)야채듬뿍더진한레드125ml,미출력,유제품,냉장주스,과채주스
198,8801056242398,롯데)오트몬드프로틴초코190ml,미출력,유제품,단백질음료,프로틴/기타
199,8801056242404,롯데)오트몬드프로틴190ml,미출력,유제품,단백질음료,프로틴/기타
200,8801056245290,롯데)오트몬드도시락패키지(예약),미출력,유제품,단백질음료,프로틴/기타
201,8801056249038,롯데)오트몬드프로틴초코250ml,미출력,유제품,단백질음료,프로틴/기타
202,8801056249076,롯데)오트몬드프로틴쿠앤크250ml,미출력,유제품,단백질음료,프로틴/기타
203,8801056250676,롯데)델몬트사과드링크제로팩200ml,미출력,유제품,냉장주스,과채주스
204,8801056250690,롯데)델몬트망고드링크제로팩200ml,미출력,유제품,냉장주스,과채주스
205,8801056623012,롯데)콜드오렌지펫250ml,미출력,유제품,냉장주스,과채주스
206,8801056624019,롯데)콜드포도펫250ml,미출력,유제품,냉장주스,과채주스
207,8801056692018,롯데)콜드오렌지펫1.0L,미출력,유제품,냉장주스,과채주스
208,8801056731014,롯데)콜드포도펫1.0L,미출력,유제품,냉장주스,과채주스
209,8801056995010,델몬트드링크오렌지3입,미출력,유제품,냉장주스,과채주스
210,8801056996017,델몬트드링크포도3입,미출력,유제품,냉장주스,과채주스
211,8801068368840,삼립)PIG딸기비트180ml,미출력,유제품,냉장주스,고급주스
212,8801068402940,삼립)파스쿠찌돌체라떼컵300ml,미출력,유제품,냉장커피,냉장커피(컵/대)
213,8801068402957,삼립)파스쿠찌모카라떼컵300ml,미출력,유제품,냉장커피,냉장커피(컵/대)
214,8801068402964,삼립)파스쿠찌카페라떼컵300ml,미출력,유제품,냉장커피,냉장커피(컵/대)
215,8801069171067,남양)초코에몽190ml,미출력,유제품,우유,가공유
216,8801069171753,이오)요구르트80ml,미출력,유제품,발효유,요구르트
217,8801069173580,남양)맛있는우유GT200ml,미출력,유제품,우유,흰우유(소)
218,8801069173597,남양)맛있는우유GT500ml,미출력,유제품,우유,흰우유(중/대)
219,8801069173603,남양)맛있는우유GT900ml,미출력,유제품,우유,흰우유(중/대)
220,8801069173788,남양)맛있는우유GT딸기190ml,미출력,유제품,우유,가공유
221,8801069173795,남양)맛있는우유GT초코190ml,미출력,유제품,우유,가공유
222,8801069174839,남양)맛있는우유GT310ml,미출력,유제품,우유,흰우유(소)
223,8801069175614,남양)프렌치카페카페오레컵200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
224,8801069175621,남양)프렌치카페카라멜마끼아또200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
225,8801069175652,남양)프렌치카페벨벳비엔나모카컵200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
226,8801069175669,남양)프렌치카페카푸치노컵200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
227,8801069175805,불가리스20s)사과300ml,미출력,유제품,발효유,농후발효유
228,8801069175942,남양)불가리스사과150ml,미출력,유제품,발효유,농후발효유
229,8801069175959,자연의시작)불가리스딸기150ml,미출력,유제품,발효유,농후발효유
230,8801069175966,자연의시작)불가리스복숭아150ml,미출력,유제품,발효유,농후발효유
231,8801069175973,자연의시작)불가리스포도150ml,미출력,유제품,발효유,농후발효유
232,8801069176024,남양)맛있는우유GT저지방310ml,미출력,유제품,우유,흰우유(소)
233,8801069176161,불가리스20s)포도300ml,미출력,유제품,발효유,농후발효유
234,8801069176567,남양)이오20s요구르트135ml,미출력,유제품,발효유,요구르트
235,8801069176710,드빈치)체다치즈100g,미출력,유제품,유가공품,일반치즈
236,8801069177373,떠먹는불가리스딸기85g,미출력,유제품,발효유,떠먹는요거트
237,8801069177380,떠먹는불가리스포도85g,미출력,유제품,발효유,떠먹는요거트
238,8801069178585,남양)프렌치카페화이트초코컵200ml,미출력,유제품,냉장커피,냉장커피(컵/소)
239,8801069179209,남양)맛있는두유GT달콤,미출력,유제품,단백질음료,두유
240,8801069179216,남양)맛있는두유GT순한맛,미출력,유제품,단백질음료,두유
241,8801069179223,남양)맛있는두유검은콩깨병200ml,미출력,유제품,단백질음료,두유
242,8801069180977,남양)딸기에몽190ml,미출력,유제품,우유,가공유
243,8801069181035,프렌치카페)더블샷에스프레소컵,미출력,유제품,냉장커피,냉장커피(컵/소)
244,8801069182865,남양)로스터리모카라떼250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
245,8801069182933,남양)로스터리카라멜마끼아또250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
246,8801069183565,남양)프로바이오틱사과130ml,미출력,유제품,발효유,농후발효유
247,8801069184289,남양)로스터리에스프레소라떼250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
248,8801069185194,남양)초코에몽250ml,미출력,유제품,우유,가공유
249,8801069185286,남양)로스터리돌체연유라떼250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
250,8801069185811,남양)화이트초코에몽180ml,미출력,유제품,우유,가공유
251,8801069186634,남양)프렌치카페콜드브류아메리카노320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
252,8801069212715,이오)요구르트80ml*5,미출력,유제품,발효유,요구르트
253,8801069217901,불가리스딸기150ml*4,미출력,유제품,발효유,농후발효유
254,8801069217925,남양)불가리스사과150ml*4,미출력,유제품,발효유,농후발효유
255,8801069219226,이오)20s요구르트135ml*3,미출력,유제품,발효유,요구르트
256,8801069221151,남양)맛있는두유검은콩깨10입,미출력,유제품,단백질음료,두유
257,8801069221397,남양)맛있는우유GT900ml*2입,미출력,유제품,우유,흰우유(중/대)
258,8801069400655,남양)요구리몽280ml,미출력,유제품,발효유,요구르트
259,8801069401683,남양)프렌치카페슈크림라떼320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
260,8801069401690,남양)프렌치카페몽블랑라떼320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
261,8801069401980,남양)불가리스위쎈150ml,미출력,유제품,발효유,농후발효유
262,8801069404103,남양)불가리스위쎈저지방150ml,미출력,유제품,발효유,농후발효유
263,8801069404394,남양)프렌치카페흑임자라떼320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
264,8801069404400,남양)프렌치카페아몬드라떼320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
265,8801069404417,남양)루카스9더블샷라떼250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
266,8801069404769,남양)또떠불하트초코125g,미출력,유제품,발효유,플립요거트
267,8801069404783,남양)또떠불눈꽃초코&그래놀라125g,미출력,유제품,발효유,플립요거트
268,8801069405544,남양)초코에몽시그니쳐에스프레소라떼300ml,미출력,유제품,우유,가공유
269,8801069405551,남양)초코에몽시그니쳐생초콜릿300ml,미출력,유제품,우유,가공유
270,8801069408491,남양)3.4우유달달한맛300ml,미출력,유제품,우유,가공유
271,8801069409108,남양)굿넛햇아몬드190ml,미출력,유제품,우유,가공유
272,8801069410951,남양)루카스9아메리카노위드샷250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
273,8801069410968,남양)루카스9라떼위드샷250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
274,8801069411774,남양)맛있는우유GT딸기300ml,미출력,유제품,우유,가공유
275,8801069411798,남양)맛있는우유GT초코300ml,미출력,유제품,우유,가공유
276,8801069411859,남양)로스터리블랙글레이즈드250ml,미출력,유제품,냉장커피,냉장커피(컵/소)
277,8801069414843,남양)이오20s요구르트135ml*4입,미출력,유제품,발효유,요구르트
278,8801069415475,남양)로스터리아메리카노200ml,미출력,유제품,냉장커피,냉장커피(펫)
279,8801069415482,남양)로스터리에스프레소라떼200ml,미출력,유제품,냉장커피,냉장커피(펫)
280,8801069415550,남양)프렌치카페에스프레소라떼320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
281,8801069415567,남양)프렌치카페바닐라라떼320ml,미출력,유제품,냉장커피,냉장커피(컵/대)
282,8801069415833,남양)테이크핏프로틴고소한맛250ml,미출력,유제품,단백질음료,프로틴/기타
283,8801069416007,남양)테이크핏프로틴초코250ml,미출력,유제품,단백질음료,프로틴/기타
284,8801069416236,남양)과수원사과컵200ml,미출력,유제품,냉장주스,과채주스
285,8801069416441,남양)아몬드데이오리지널190ml,미출력,유제품,단백질음료,프로틴/기타
286,8801069416458,남양)아몬드데이언스위트190ml,미출력,유제품,단백질음료,프로틴/기타
287,8801069417554,남양)테이크핏프로틴바나나250ml,미출력,유제품,단백질음료,프로틴/기타
288,8801069419169,남양)플로라랩130ml,미출력,유제품,발효유,농후발효유
