가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
58,1500000162658,대정)드빌_빅통살치킨버거(사전예약),미출력,조리빵,햄버거,햄버거
59,1500000162665,대정)드빌_빅통살치킨버거2편(사전예약),미출력,조리빵,햄버거,햄버거
60,1500000167516,대정)연참_마라버거(사전예약)(중단),미출력,조리빵,햄버거,햄버거
61,1500000167523,대정)연참_마라버거2편(사전예약)(중단),미출력,조리빵,햄버거,햄버거
62,1500000170202,그린)블랙디럭스버거2편(사전예약),미출력,조리빵,햄버거,햄버거
63,1500000171742,삼립)햄포테이토샐러드샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
64,1500000171766,삼립)뉴빅케이준치킨햄샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
65,1500000171827,대정)베이컨치즈샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
66,1500000171834,삼립)프리미엄햄에그샌드2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
67,1500000171858,대정)페스츄리에그샌드2편(특판용),미출력,조리빵,샌드위치,프리미엄샌드위치
68,1500000171865,대정)티맵강릉_돈까스버거(사전예약),미출력,조리빵,햄버거,햄버거
69,1500000171889,대정)티맵강릉_돈까스버거2편(사전예약),미출력,조리빵,햄버거,햄버거
70,1500000171919,대정)촉촉에그몰랑샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
71,1500000171940,대정)아삭햄야채샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
72,1500000171957,삼립)썸머크랩샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
73,1500000176860,그린)스파이시통살치킨버거2편(사전예약),미출력,조리빵,햄버거,햄버거
74,1500000176884,그린)베놈_블랙비프버거2편(사전예약),미출력,조리빵,햄버거,햄버거
75,1500000178178,대정)티맵단양_마늘떡갈비버거(사전예약),미출력,조리빵,햄버거,햄버거
76,1500000178208,대정)티맵단양_마늘떡갈비버거2편(사전예약),미출력,조리빵,햄버거,햄버거
77,1500000179434,대정)요거트크림딸기샌드위치(사전예약),미출력,조리빵,샌드위치,일반샌드위치
78,1500000179441,대정)요거트크림딸기샌드위치2편(사전예약),미출력,조리빵,샌드위치,일반샌드위치
79,1500000181062,그린)칠리오징어버거2편(사전예약),미출력,조리빵,햄버거,햄버거
80,1500000181215,대정)F45_상큼유자닭가슴살샌드위치(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
81,1500000181222,대정)F45_상큼유자닭가슴살샌드위치2편(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
82,1500000183936,팡마니)통밀햄포테이토샌드위치2편(특판용),미출력,조리빵,샌드위치,프리미엄샌드위치
83,1500000184223,그린)상상_2200치즈버거2편(사전예약),미출력,조리빵,햄버거,햄버거
84,1500000185602,대정)스테이씨_크림치즈샌드위치(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
85,1500000185626,대정)스테이씨_크림치즈샌드위치2편(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
86,1500000185718,팡마니)상상_1800햄포테이토샌드위치2편(사전예약),미출력,조리빵,샌드위치,일반샌드위치
87,1500000187040,대정)여경래_깐풍치킨버거(사전예약),미출력,조리빵,햄버거,햄버거
88,1500000187064,대정)여경래_깐풍치킨버거2편(사전예약),미출력,조리빵,햄버거,햄버거
89,1500000187392,대정)최현석_트러플머쉬룸버거(사전예약),미출력,조리빵,햄버거,햄버거
90,1500000187446,대정)최현석_트러플머쉬룸버거2편(사전예약),미출력,조리빵,햄버거,햄버거
91,1500000188740,대정)배그_스리라차치킨샌드위치(사전예약),미출력,조리빵,샌드위치,일반샌드위치
92,1500000188757,대정)배그_스리라차치킨샌드위치2편(사전예약),미출력,조리빵,샌드위치,일반샌드위치
93,1500000190361,그린)팬텀_블랙비프치즈버거2편(사전예약),미출력,조리빵,햄버거,햄버거
94,1500000190378,대정)팬텀_피크닉샌드위치(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
95,1500000190385,대정)팬텀_피크닉샌드위치2편(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
96,1500000191535,대정)페스츄리에그샌드(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
97,1500000191542,대정)페스츄리에그샌드2편(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
98,1500000192952,대정)스테이씨_메론크림샌드위치(사전예약),미출력,조리빵,샌드위치,일반샌드위치
99,1500000192969,대정)스테이씨_메론크림샌드위치2편(사전예약),미출력,조리빵,샌드위치,일반샌드위치
100,1500000193461,그린)에픽세븐_비프버거2편(사전예약),미출력,조리빵,햄버거,햄버거
101,1500000193478,그린)에픽세븐_오리지널새우버거2편(사전예약),미출력,조리빵,햄버거,햄버거
102,1500000193683,대정)햄에그샌드위치2편(특판용),미출력,조리빵,샌드위치,일반샌드위치
103,1500000204365,대정)박은영_광동식케탕치킨버거(사전예약),미출력,조리빵,햄버거,햄버거
104,1500000204372,대정)박은영_광동식케탕치킨버거2편(사전예약),미출력,조리빵,햄버거,햄버거
105,1500000207656,그린)박효남_칠리콘카르네핫도그2편(사전예약),미출력,조리빵,햄버거,핫도그
106,1500000207663,SF)손종원_로스트파프리카치킨샌드위치2편(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
107,1500000207670,SF)손종원_로스트어니언머스터드치킨샌드위치2편(사전예약),미출력,조리빵,샌드위치,프리미엄샌드위치
108,8800281966031,SF)비이엘티샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
109,8800281966048,SF)에그치즈토마토샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
110,8800281966321,SF)더블비프치즈버거2편,미출력,조리빵,햄버거,햄버거
111,8800281966338,SF)블랙페퍼더블버거2편,미출력,조리빵,햄버거,햄버거
112,8800281966444,SF)살라미치아바타샌드위치2편(중단),미출력,조리빵,샌드위치,프리미엄샌드위치
113,8800281966468,SF)햄&치즈크루아상샌드위치2편(중단),미출력,조리빵,샌드위치,프리미엄샌드위치
114,8800281967144,SF)최현석_트러플머쉬룸더블버거2편,미출력,조리빵,햄버거,햄버거
115,8800281967199,밥스누)호두두유크림치즈샌드위치2편(중단),미출력,조리빵,샌드위치,프리미엄샌드위치
116,8800281967243,SF)치폴레베이컨더블버거2편,미출력,조리빵,햄버거,햄버거
117,8800281968103,SF)손종원_CBLT샌드위치2편(중단),미출력,조리빵,샌드위치,프리미엄샌드위치
118,8800281968110,SF)손종원_뉴욕스타일베이컨샌드위치2편(중단),미출력,조리빵,샌드위치,프리미엄샌드위치
119,8800281968134,SF)살라미햄치아바타샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
120,8800281968141,SF)크랜베리치킨샐러드샌드위치2편(중단),미출력,조리빵,샌드위치,프리미엄샌드위치
121,8800281968615,SF)딸기요거트크림샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
122,8800281968752,SF)치킨브레스트햄에그샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
123,8800281968769,SF)딸기말차크림샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
124,8800281968776,SF)두바이_두카샌샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
125,8800281968790,SF)손종원_new뉴욕스타일베이컨샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
126,8800281969926,SF)손종원_newCBLT샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
127,8800281969940,SF)에그맛살샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
128,8800281969964,SF)크레이지치즈_멜팅치즈치아바타샌드2편,미출력,조리빵,샌드위치,프리미엄샌드위치
129,8800348940189,SF)콘에그햄샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
