가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
62,8801068397178,삼립)프로틴스파이시치킨볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
63,8801068397185,삼립)프로틴허브치킨에그볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
64,8801068400427,삼립)프로틴두부텐더볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
65,8801068400434,삼립)프로틴콩단백숯불구이볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
66,8801068401059,삼립)갈릭감바스미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
67,8801068401066,삼립)갈릭페퍼치킨미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
68,8801068402841,삼립)탄단지허브치킨볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
69,8801068402858,삼립)탄단지핫치킨텐더볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
70,8801068402865,삼립)탄단지훈제목살볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
71,8801068402872,삼립)탄단지그릴닭가슴살볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
72,8801068402919,삼립)스프링리코타미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
73,8801068406009,삼립)모짜펄닭가슴살미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
74,8801068406016,삼립)모짜펄목살바베큐미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
75,8801068406474,삼립)탄단지참깨소불고기볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
76,8801068406498,삼립)탄단지닭가슴살바베큐볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
77,8801068406504,삼립)탄단지고구마에그치즈볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
78,8801068408713,삼립)인절미콩떡콩떡미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
79,8801068408720,삼립)토끼는당근당근미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
80,8801068408751,삼립)탄단지밀박스_닭가슴살라이스2편,미출력,즉석식,샐러드,즉석샐러드
81,8801068408768,삼립)탄단지밀박스_로제텐더2편,미출력,즉석식,샐러드,즉석샐러드
82,8801068913101,삼립)콜라겐치킨텐더미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
83,8801068913118,삼립)콜라겐닭가슴살베리미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
84,8801068913125,삼립)콜라겐토마토치즈미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
85,8801068913972,삼립)탄단지허브닭다리살볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
86,8801068914009,삼립)탄단지바베큐폭찹볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
87,8801068914030,삼립)탄단지안심치킨볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
88,8801068914061,삼립)탄단지모짜치킨볼샐러드2편,미출력,즉석식,샐러드,즉석샐러드
89,8801068914962,삼립)갈릭치킨누들샐러드2편,미출력,즉석식,샐러드,즉석샐러드
90,8801068914986,삼립)바질치킨누들샐러드2편,미출력,즉석식,샐러드,즉석샐러드
91,8801068915976,삼립)퀴노아바베큐치킨미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
92,8801068915990,삼립)오트메추리알미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
93,8801068916720,삼립)NEW치킨찹찹미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
94,8801068916737,삼립)NEW에그가먼저닭미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
95,8801068916744,삼립)NEW퀴노아오트미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
96,8801068916751,삼립)NEW흑임자치킨미니샐러드2편,미출력,즉석식,샐러드,즉석샐러드
97,8801068917147,삼립)탄단지멕시코식치킨&나초볼2편,미출력,즉석식,샐러드,즉석샐러드
98,8801068917154,삼립)탄단지일본식데리야끼치킨볼2편,미출력,즉석식,샐러드,즉석샐러드
99,8801068917161,삼립)탄단지독일식포크플래터볼2편,미출력,즉석식,샐러드,즉석샐러드
