가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
65,1500000111175,현대)국가대표고기고기고기도시락2편(사전결제),미출력,밥류,도시락,주문도시락
66,1500000111182,대정)소불고기정찬도시락(사전결제),미출력,밥류,도시락,주문도시락
67,1500000111199,대정)스팸&계란말이도시락(사전결제),미출력,밥류,도시락,주문도시락
68,1500000111205,대정)따닥불고기도시락(사전결제),미출력,밥류,도시락,주문도시락
69,1500000111212,대정)치즈오므라이스(사전결제),미출력,밥류,도시락,주문도시락
70,1500000111229,대정)국가대표한돈불고기비빔밥(사전결제),미출력,밥류,도시락,주문도시락
71,1500000111328,대정)국가대표고기고기고기도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
72,1500000111618,대정)반반치킨도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
73,1500000111830,엘림)올뉴기찬도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
74,1500000112059,대정)국가대표한돈불고기비빔밥2편(특판용)테스트,미출력,밥류,도시락,주문도시락
75,1500000112066,엘림)매콤닭갈비&돈까스도시락2편(특판용)테스트(중단),미출력,밥류,도시락,주문도시락
76,1500000112073,영진)일품한식반상시즌2(2편)(특판용)테스트(중단),미출력,밥류,도시락,주문도시락
77,1500000112196,엘림)에그스크램블덮밥(특판용)테스트,미출력,밥류,도시락,주문도시락
78,1500000112578,엘림)반반치킨도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
79,1500000113117,엘림)종료코드,미출력,밥류,도시락,주문도시락
80,1500000113148,엘림)에그스크램블덮밥2편(특판용)테스트,미출력,밥류,도시락,주문도시락
81,1500000113162,대정)푸짐한제육정찬도시락(사전결제),미출력,밥류,도시락,주문도시락
82,1500000113179,대정)푸짐한제육정찬도시락2편(사전결제),미출력,밥류,도시락,주문도시락
83,1500000113186,엘림)오리불고기도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
84,1500000113193,엘림)주꾸미제육도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
85,1500000113612,영진)스팸&치킨도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
86,1500000114374,대정)기내식감성프라하편(콩단백양념갈비살)2편(특판용)테스트,미출력,밥류,도시락,주문도시락
87,1500000115142,영진)트리플육해공도시락(특판용)테스트,미출력,밥류,도시락,주문도시락
88,1500000115159,영진)트리플육해공도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
89,1500000115449,영진)남도식떡갈비도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
90,1500000115456,대정)푸짐한제육정찬도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
91,1500000115500,현대)뉴스팸김치마요덮밥(사전예약),미출력,밥류,도시락,주문도시락
92,1500000115517,현대)뉴스팸김치마요덮밥2편(사전예약),미출력,밥류,도시락,주문도시락
93,1500000115548,현대)남도식떡갈비도시락(사전예약),미출력,밥류,도시락,주문도시락
94,1500000115555,현대)남도식떡갈비도시락2편(사전예약),미출력,밥류,도시락,주문도시락
95,1500000115586,현대)매콤닭갈비&돈까스도시락(사전예약)(중단),미출력,밥류,도시락,주문도시락
96,1500000115593,현대)매콤닭갈비&돈까스도시락2편(사전예약)(중단),미출력,밥류,도시락,주문도시락
97,1500000115623,현대)트리플육해공도시락(사전예약),미출력,밥류,도시락,주문도시락
98,1500000115630,현대)트리플육해공도시락2편(사전예약),미출력,밥류,도시락,주문도시락
99,1500000115654,현대)푸짐한제육&불고기도시락(사전예약)(중단),미출력,밥류,도시락,주문도시락
100,1500000115937,대정)소불고기정찬도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
101,1500000116750,현대)직화로구운석쇠불고기김밥(사전예약),미출력,밥류,김밥,용기/대용량김밥
102,1500000116767,현대)직화로구운석쇠불고기김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
103,1500000116798,대정)케이트참마추김밥(마일드)_사전예약,미출력,밥류,김밥,용기/대용량김밥
104,1500000116828,대정)케이트참마추김밥(마일드)2편_사전예약,미출력,밥류,김밥,용기/대용량김밥
105,1500000116835,대정)케이트참마추김밥(핫)_사전예약,미출력,밥류,김밥,용기/대용량김밥
106,1500000116842,대정)케이트참마추김밥(핫)2편_사전예약,미출력,밥류,김밥,용기/대용량김밥
107,1500000117344,대정)한돈불고기비빔밥2편(특판용)테스트,미출력,밥류,도시락,주문도시락
108,1500000117351,대정)춘천식닭갈비도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
109,1500000120245,대정)서울시스터즈_햄에그김치김밥(사전예약)(종료),미출력,밥류,김밥,줄김밥
110,1500000120269,대정)서울시스터즈_햄에그김치삼각김밥(사전예약),미출력,밥류,주먹밥,더큰삼각
111,1500000120276,대정)서울시스터즈_햄에그김치김밥2편(사전예약)(종료),미출력,밥류,김밥,줄김밥
112,1500000120283,대정)서울시스터즈_햄에그김치삼각김밥2편(사전예약),미출력,밥류,주먹밥,더큰삼각
113,1500000120344,현대)서울시스터즈_참치마요덮밥(사전예약),미출력,밥류,도시락,주문도시락
114,1500000120351,현대)서울시스터즈_참치마요덮밥2편(사전예약),미출력,밥류,도시락,주문도시락
115,1500000121044,대정)면을품은안동식찜닭정찬2편(특판용)테스트,미출력,밥류,도시락,주문도시락
116,1500000121211,현대)남도식떡갈비도시락(특판용)(중단),미출력,밥류,도시락,주문도시락
117,1500000121402,영진)스팸만찬도시락2편(특판용)테스트,미출력,밥류,도시락,주문도시락
118,1500000121556,대정)일품한식반상시즌2(2편)(특판용)테스트(중단),미출력,밥류,도시락,주문도시락
119,1500000121594,대정)송정_불꼬지삼각김밥(사전예약),미출력,밥류,주먹밥,일반삼각
120,1500000121600,대정)송정_불꼬지삼각김밥2편(사전예약),미출력,밥류,주먹밥,일반삼각
121,1500000121617,대정)송정_불꼬지백반(사전예약),미출력,밥류,도시락,정찬도시락
122,1500000121624,대정)송정_불꼬지백반2편(사전예약),미출력,밥류,도시락,정찬도시락
123,1500000121631,대정)송정_불꼬지김밥(사전예약),미출력,밥류,김밥,용기/대용량김밥
124,1500000121648,대정)송정_불꼬지김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
125,1500000122218,영진)푸짐한제육&불고기도시락2편(특판용)테스트(중단),미출력,밥류,도시락,주문도시락
126,1500000122348,대정)코오롱_힘내솟!김밥(참나물&불고기)(사전예약),미출력,밥류,김밥,용기/대용량김밥
127,1500000122355,대정)코오롱_힘내솟!김밥(참나물&불고기)2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
128,1500000122553,현대)코오롱_힘내솟!삼각김밥(참나물&불고기)(사전예약),미출력,밥류,주먹밥,일반삼각
129,1500000122560,현대)코오롱_힘내솟!삼각김밥(참나물&불고기)2편(사전예약),미출력,밥류,주먹밥,일반삼각
130,1500000122898,대정)바삭_통등심돈까스덮밥(사전예약),미출력,밥류,도시락,주문도시락
131,1500000122904,대정)바삭_통등심돈까스덮밥2편(사전예약),미출력,밥류,도시락,주문도시락
