가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
71,648436122530,아임이)민생라면봉지면(수출용),미출력,가공식품,면식품,봉지면
72,6921555529195,진마이랑)탄탄면컵,미출력,가공식품,면식품,기타면류
73,6921555529218,진마이랑)마라탕면큰컵,미출력,가공식품,면식품,용기면(대)
74,6921555571569,진마이랑)시앙라큰컵,미출력,가공식품,면식품,기타면류
75,6921555571866,진마이랑)홍샤오큰컵,미출력,가공식품,면식품,기타면류
76,6937962107048,캉스푸홍소우육향라면,미출력,가공식품,면식품,봉지면
77,6937962115180,캉스푸향라우육향라면,미출력,가공식품,면식품,봉지면
78,6975742474324,CJF)하이디라오마라펀컵,미출력,가공식품,면식품,용기면(소)
79,6976760271575,CJF)하이디라오쏸라펀컵,미출력,가공식품,면식품,용기면(소)
80,6976760271599,CJF)하이디라오마장펀컵,미출력,가공식품,면식품,용기면(소)
81,6977694777379,CJF)하이디라오핵마라펀,미출력,가공식품,면식품,용기면(소)
82,7039010016322,오클라)스타부르고등어캔오리지널,미출력,가공식품,대용식,수입통조림
83,7039010016339,오클라)스타부르고등어캔토마토바질,미출력,가공식품,대용식,수입통조림
84,8000050024676,노바)스타미트볼라구소스소시지병360g,미출력,가공식품,대용식,수입통조림
85,8000828005913,노바)마레타엔쵸비플레티병조림80g(W),미출력,가공식품,대용식,기타가공식품
86,8001310074288,노바)폴리씨없는그린올리브병조림300g(W),미출력,가공식품,대용식,기타가공식품
87,8002171007965,노바)바질페스토병180g,미출력,가공식품,대용식,수입통조림
88,8003508001496,그린카스텔베트라노올리브300g,미출력,가공식품,대용식,기타가공식품
89,8004030022010,노바)리오마레참치샐러드옥수수캔160g(W),미출력,가공식품,대용식,수입통조림
90,8004030026018,노바)리오마레참치샐러드멕시카나캔160g,미출력,가공식품,대용식,수입통조림
91,8005121000122,노바)디벨라페투치네파스타면500g(W),미출력,가공식품,면식품,기타면류
92,8005121000405,노바)디벨라푸질리파스타용500g,미출력,가공식품,면식품,기타면류
93,8005121006124,노바)홀토마토캔400g,미출력,가공식품,대용식,수입통조림
94,80090212,노바)폴리케이퍼병조림100g,미출력,가공식품,대용식,수입통조림
95,8076809513388,노바)바릴라아라비아따소스병400g,미출력,가공식품,대용식,수입통조림
96,819340003691,피티드그린올리브스낵,미출력,가공식품,대용식,수입통조림
97,819340003707,피티드그린스파이시올리브스낵,미출력,가공식품,대용식,수입통조림
98,837736018005,노바)간들레스그린할라피뇨병430g,미출력,가공식품,대용식,수입통조림
99,8411769009821,노바)코렌마그로이베리코햄캔200g,미출력,가공식품,대용식,수입통조림
100,8426967013198,피티드그린만자니야올리브332g,미출력,가공식품,대용식,수입통조림
101,8426967014874,고야)피티드블랙올리브350g,미출력,가공식품,대용식,수입통조림
102,88000162167,test162167,미출력,가공식품,면식품,용기면(대)
103,8800242940735,맥앤치즈맛볶음면,미출력,가공식품,면식품,봉지면
104,8800314190020,제주문딱라면,미출력,가공식품,면식품,봉지면
105,8800342850002,따블라면 얼큰소고기맛,미출력,가공식품,면식품,용기면(대)
106,8800342850019,따블라면 짜장,미출력,가공식품,면식품,용기면(대)
107,8800354750277,하림)치킨왕라면컵102g,미출력,가공식품,면식품,용기면(대)
108,8801005000765,샘표)티아시아치킨마크니커리170g ,미출력,가공식품,대용식,기타가공식품
109,8801005000789,샘표)티아시아게살푸팟퐁커리170g,미출력,가공식품,대용식,기타가공식품
110,8801005001014,샘표)티아시아스파이시비프커리170g,미출력,가공식품,대용식,기타가공식품
111,8801005305839,샘표)우리엄마깻잎매콤한맛,미출력,가공식품,대용식,가공캔류
112,8801005306805,샘표)우리엄마고추장멸치볶음50g,미출력,가공식품,대용식,가공캔류
113,8801005306874,샘표)우리엄마멸치볶음50g(new),미출력,가공식품,대용식,가공캔류
114,8801005306898,샘표)우리엄마콩자반70g,미출력,가공식품,대용식,가공캔류
115,8801005306911,샘표)밥도둑멸치볶음파우치,미출력,가공식품,대용식,기타가공식품
116,8801005341820,샘표)우리엄마더덕장아찌90g,미출력,가공식품,대용식,가공캔류
117,8801005342810,샘표)우리엄마명태채볶음50g,미출력,가공식품,대용식,가공캔류
118,8801005381819,샘표)우리엄마고추장고기볶음95g(new),미출력,가공식품,대용식,가공캔류
