base_date,predict_date,plu_code,product_name,product_category,predicted_sales_qty,recommended_order_qty
2025-01-01,2025-01-02,8809650795159.0,대정)더빅매콤제육삼각김밥2편,밥류,9.49453571428571,12
2025-01-01,2025-01-02,8809650798310.0,대정)명란마요삼각2편,밥류,22.2681976911977,27
2025-01-01,2025-01-02,9300682053761.0,마즈)엠앤엠즈블록크리스피44g,캔디/초콜릿,3.616398773448773,5
2025-01-01,2025-01-02,9556001284358.0,네슬레)킷캣청키프룻비스킷38g,캔디/초콜릿,3.912670995670996,5
2025-02-01,2025-02-02,8801094253103.0,코카)암바사캔345ml,음료,15.24469468494468,19
2025-02-01,2025-02-02,8801105916706.0,해태)봉봉복숭아제로아이스티500ml,음료,6.749862554112551,9
2025-02-01,2025-02-02,8801116034192.0,K)에쎄체인지쿨립스1mg,담배,4.243756995420037,6
2025-02-01,2025-02-02,8801123311064.0,롯데)의성마늘닭가슴살프랑크65g,간편식품,32.78407034632035,40
2025-02-01,2025-02-02,8801382148951.0,아임이)신선함을그대로복숭아500ml,음료,7.25087110198576,9
2025-02-01,2025-02-02,8809605750578.0,레트로)돌아온꺼벙이48g,과자,3.4775984848484853,5
2025-03-01,2025-03-02,8800244140379.0,아임이)온숲제로샤인머스캣에이드340ml,음료,5.943155844155843,8
2025-03-01,2025-03-02,8801007618807.0,CJ)맥스봉구운마늘후랑크80g,간편식품,28.156162698412697,34
2025-03-01,2025-03-02,8801045067896.0,오뚜기)컵누들로제맛소컵,가공식품,6.290111316365628,8
2025-03-01,2025-03-02,8801068408607.0,삼립)스테이크에그디럭스버거2편(중단),조리빵,7.784540764790763,10
2025-03-01,2025-03-02,8801068913712.0,삼립)뉴빅케이준치킨햄샌드위치2편(중단),조리빵,34.48972266785502,42
2025-03-01,2025-03-02,8801068917383.0,삼립)빅더블치즈버거2편(중단),조리빵,22.665219336219334,28
2025-03-01,2025-03-02,8801073211032.0,삼양)불닭볶음탕면큰컵,가공식품,18.6086507936508,23
2025-03-01,2025-03-02,8801074008051.0,한성)고추장직화구이핫바70g,간편식품,24.77940476190476,30
2025-03-01,2025-03-02,8801097280014.0,동아)오로나민C병120ml,음료,6.089946428571428,8
2025-03-01,2025-03-02,8801105916713.0,해태)봉봉자몽제로아이스티500ml,음료,12.11900371850372,15
2025-03-01,2025-03-02,8801121106792.0,매일)바리스타에스프레소라떼컵250ml,유제품,7.374435090536703,9
2025-03-01,2025-03-02,8801121755679.0,매일)바리스타카라멜딥프레소컵250ml,유제품,2.868958513708514,4
2025-03-01,2025-03-02,8801121761823.0,매일)바리스타로어슈거에스프레소컵250ml,유제품,3.7175339105339114,5
2025-03-01,2025-03-02,8801155741877.0,덴마크)드링킹요구르트복숭아275ml,유제품,4.534505908699513,6
2025-03-01,2025-03-02,8805684003680.0,MDS)젤리블리애플망고60g,간편식품,5.102947274947275,7
2025-03-01,2025-03-02,8809813750346.0,더본)백종원의빽쿡고기짬뽕(큰컵),가공식품,11.089227730507035,14
2025-03-01,2025-03-02,8809962582348.0,대정)빅햄볶음김치김밥2편,밥류,8.808660077789387,11
2025-04-01,2025-04-02,8801094062675.0,코카)콜라제로레몬펫500ml,음료,3.5025234543066075,5
2025-04-01,2025-04-02,8801111907934.0,크라운)새콤달콤레몬,캔디/초콜릿,1.2181005031959744,2
2025-04-01,2025-04-02,8801155741822.0,덴마크)드링킹요구르트딸기275ml,유제품,2.601017698770016,4
2025-04-01,2025-04-02,8801155741846.0,덴마크)드링킹요구르트베리믹스275ml,유제품,2.2295686964555244,3
2025-05-07,2025-05-08,8801111185066.0,크라운)못말리는신짱120g(16),과자,1.235622013656917,2
2025-05-07,2025-05-08,8809695252976.0,편슐랭)레알라면큰컵,가공식품,2.1910101694531128,3
2025-05-09,2025-05-10,8801074254052.0,한성)배즙숙성숯불구이맛후랑크바,간편식품,3.1201918411655605,4
2025-05-12,2025-05-13,8809650793346.0,대정)빅통살치킨버거2편,조리빵,1.354514540211298,2
2025-05-15,2025-05-16,4897036692424.0,코카)몬스터에너지파이프라인펀치캔355ml,음료,1.994379637055382,3
2025-05-15,2025-05-16,8800244140119.0,아임이)아메리카노스위트340ml,음료,1.4273907481176884,2
2025-05-20,2025-05-21,8801056038861.0,롯데)핫식스캔250ml,음료,1.675285165774823,3
2025-05-20,2025-05-21,8801104307192.0,빙그레)초코타임500ml,유제품,2.0132547162716627,3
2025-05-20,2025-05-21,8809650793124.0,대정)통스팸마요&김치반반김밥,밥류,1.0731264934500333,2
2025-05-21,2025-05-22,8801007065946.0,CJ)얼큰우동한그릇용기면221g,간편식품,1.6548443264431532,2
2025-05-28,2025-05-29,8801043066556.0,농심)멸치칼국수큰사발,가공식품,1.992260559133524,3
2025-05-28,2025-05-29,8808024030759.0,쟈뎅)까페리얼빅블루레몬에이드320ml,음료,1.6039050755604891,2
2025-05-28,2025-05-29,8809650799881.0,대정)돈까스&김치볶음김밥,밥류,1.5673221099833912,2
2025-05-29,2025-05-30,9557062361354.0,아임이)자색고구마칩110g(S),과자,4.48452865598454,6
2025-05-30,2025-05-31,8806002023205.0,광동)썬키스트레몬에이드펫500ml,음료,6.388296897546898,8
2025-06-01,2025-06-02,8801077285800.0,진주햄)천하장사50g,간편식품,3.7231559862997017,5
2025-06-01,2025-06-02,8801094202606.0,코카)스프라이트펫500ml,음료,2.279867165233385,3
2025-06-01,2025-06-02,8801117286705.0,오리온)스윙칩갈릭디핑소스맛60g(12),과자,2.156992751239195,3
2025-06-01,2025-06-02,8802567012555.0,일회용)종이컵180ml*50입,생활잡화,1.7383089720402642,3
2025-06-01,2025-06-02,8809650793599.0,대정)숯불맛소불고기김밥,밥류,1.4168126006376929,2
2025-06-01,2025-06-02,8809720820408.0,에이스)추억의도나스70g,빵/디저트,4.220150270788419,6
2025-06-16,2025-06-17,8801043006538.0,농심)누들핏김치사발면맛(소컵),가공식품,2.4030115989238228,3
2025-06-17,2025-06-18,8801128503488.0,팔도)짬뽕왕뚜껑,가공식품,1.965318909509528,3
2025-06-17,2025-06-18,8805684006988.0,MDS)젤리블리납작복숭아60g,간편식품,1.9486564377226936,3
2025-06-17,2025-06-18,8809962581839.0,대정)고소한참치마요김밥,밥류,2.994685270973444,4
2025-06-18,2025-06-19,7622210206442.0,밀카)초코그레인42g,과자,1.3429369812356051,2
2025-06-18,2025-06-19,8801068402278.0,포켓몬)고오스초코케익80g,빵/디저트,3.840431313918871,5
2025-06-19,2025-06-20,8806002023991.0,광동)비타500제로스파클링병150ml,음료,1.6355174102623766,2
2025-06-20,2025-06-21,8809650794008.0,대정)베이컨참치마요김밥,밥류,1.1761033630118511,2
2025-06-22,2025-06-23,8804348200328.0,아임이)다회용스푼10입,생활잡화,2.04973326288949,3
